Station;RAMSAU;AM;DACHSTEIN;;;;;;
Altitude;1207;;;;;;;;
Easting;422687;;;;;;;;
Northing;391740;;;;;;;;
year;month;day;hour;temp;precip;short_in;rel_hum;wind_speed;long_in
2010;1;20;11;269,05;0;355,56;94;0,5;223,6280172
2010;1;20;12;269,95;0;419,44;90;0,3;226,5785844
2010;1;20;13;270,45;0;394,44;71;1,4;218,9545441
2010;1;20;14;271,05;0;316,67;73;1,4;231,1758376
2010;1;20;15;271,35;0;186,11;74;1,3;236,8431546
2010;1;20;16;268,75;0;19,44;82;0,4;227,7791032
2010;1;20;17;268,45;0;0;84;0,7;226,0228733
2010;1;20;18;266,75;0;0;87;0,8;214,0796812
2010;1;20;19;266,85;0;0;86;1,6;214,6261429
2010;1;20;20;266,45;0;0;86;1,3;214,6414741
2010;1;20;21;266,35;0;0;85;1,3;208,8425395
2010;1;20;22;265,55;0;0;85;1,7;204,2721819
2010;1;20;23;266,65;0;0;87;2,3;214,4863103
2010;1;21;0;266,25;0;0;90;1;213,175194
2010;1;21;1;266,15;0;0;89;2,1;206,8928798
2010;1;21;2;266,15;0;0;89;3,9;206,6610907
2010;1;21;3;267,65;0;0;83;3,9;212,7019046
2010;1;21;4;267,75;0;0;84;2,6;212,9645814
2010;1;21;5;268,25;0;0;83;2,8;213,6706209
2010;1;21;6;268,65;0;0;83;2,5;215,5193198
2010;1;21;7;269,65;0;2,78;85;3;222,0159628
2010;1;21;8;270,05;0;36,11;85;3,6;222,2495343
2010;1;21;9;270,75;0;133,33;81;4;224,0499902
2010;1;21;10;271,95;0;219,44;71;3,8;226,8550387
2010;1;21;11;272,45;0;291,67;65;4,2;226,8831148
2010;1;21;12;272,35;0;311,11;63;4,3;225,5789769
2010;1;21;13;272,25;0;183,33;67;4,2;227,3529188
2010;1;21;14;271,95;0;152,78;69;3,7;227,2626858
2010;1;21;15;271,85;0;52,78;68;3,7;226,7351795
2010;1;21;16;271,45;0;16,67;70;3,6;225,2481098
2010;1;21;17;271,05;0;0;71;3,1;225,0161494
2010;1;21;18;271,05;0;0;72;3,9;225,9418401
2010;1;21;19;270,15;0;0;86;3,9;226,8149508
2010;1;21;20;270,05;0;0;87;0,8;227,3428373
2010;1;21;21;270,65;0;0;81;2,2;228,3722905
2010;1;21;22;270,45;0,1;0;84;3,7;228,9269305
2010;1;21;23;270,35;0,2;0;85;3,2;229,9719305
2010;1;22;0;270,35;0;0;82;3,2;226,0199989
2010;1;22;1;270,05;0;0;84;1;224,9764043
2010;1;22;2;270,55;0;0;76;2,4;227,0731954
2010;1;22;3;270,55;0;0;68;3,2;221,8390888
2010;1;22;4;269,35;0;0;84;2;226,2292754
2010;1;22;5;269,15;0;0;82;1,3;223,5626468
2010;1;22;6;268,55;0;0;84;0,7;217,432611
2010;1;22;7;268,35;0;2,78;80;1;212,8948856
2010;1;22;8;269,15;0;36,11;78;0,7;215,1583033
2010;1;22;9;269,65;0;113,89;77;0,7;217,0245728
2010;1;22;10;270,75;0;225;75;0,6;220,4589717
2010;1;22;11;271,25;0;441,67;75;3,2;223,4538579
2010;1;22;12;273,05;0;416,67;55;2,7;224,5654281
2010;1;22;13;273,05;0;383,33;53;2,7;223,9863627
2010;1;22;14;272,85;0;305,56;56;2,8;226,5278157
2010;1;22;15;272,35;0;241,67;57;2,3;225,7147084
2010;1;22;16;270,55;0;36,11;66;2,1;222,4503932
2010;1;22;17;269,55;0;0;74;2,6;221,7229525
2010;1;22;18;268,35;0;0;74;1,7;212,7661848
2010;1;22;19;268,05;0;0;76;1,7;215,6446925
2010;1;22;20;268,15;0;0;76;1,9;214,8212972
2010;1;22;21;266,75;0;0;77;1,5;206,9521379
2010;1;22;22;267,25;0;0;78;0,9;212,1473678
2010;1;22;23;266,75;0;0;80;1,1;211,3246902
2010;1;23;0;266,35;0;0;81;2,3;209,2105478
2010;1;23;1;265,85;0;0;81;1,8;205,2540461
2010;1;23;2;265,75;0;0;81;1,4;207,3127136
2010;1;23;3;265,85;0;0;85;0,6;210,6630128
2010;1;23;4;264,95;0;0;86;0,6;204,6794689
2010;1;23;5;265,05;0;0;86;0,7;205,8396269
2010;1;23;6;264,85;0;0;85;0,3;199,9697502
2010;1;23;7;264,75;0;2,78;85;0,5;197,832882
2010;1;23;8;266,15;0;63,89;85;0,3;202,482199
2010;1;23;9;267,05;0;136,11;83;0;205,268567
2010;1;23;10;269,35;0;227,78;77;0,2;213,9166763
2010;1;23;11;270,65;0;413,89;72;0,1;217,6003556
2010;1;23;12;272,45;0;438,89;61;0,3;222,608859
2010;1;23;13;273,35;0;408,33;58;0,8;230,6986177
2010;1;23;14;273,85;0;330,56;60;0,4;241,9723349
2010;1;23;15;270,75;0;202,78;68;0,7;225,5625091
2010;1;23;16;268,95;0;22,22;74;0,9;218,6064225
2010;1;23;17;268,35;0;0;78;1,1;220,2041526
2010;1;23;18;267,55;0;0;83;0,4;226,0524944
2010;1;23;19;266,65;0;0;85;0,8;213,8038617
2010;1;23;20;265,15;0;0;86;0,5;203,0841022
2010;1;23;21;265,95;0;0;90;0,8;213,2152388
2010;1;23;22;265,85;0;0;90;0,3;213,265845
2010;1;23;23;265,55;0;0;86;0,3;209,6681098
2010;1;24;0;265,35;0;0;90;0,2;212,070985
2010;1;24;1;264,85;0;0;92;0,8;208,8714687
2010;1;24;2;264,65;0;0;93;0,1;207,3065427
2010;1;24;3;264,65;0;0;92;0,1;205,748815
2010;1;24;4;264,75;0;0;92;0,5;204,0055442
2010;1;24;5;264,95;0;0;89;0,4;204,7897356
2010;1;24;6;265,65;0;0;87;0,5;205,4750517
2010;1;24;7;265,35;0;2,78;89;0,6;205,2489938
2010;1;24;8;266,45;0;47,22;81;0,5;207,5617028
2010;1;24;9;266,15;0;119,44;88;0,7;205,9826793
2010;1;24;10;266,55;0;216,67;87;0,6;204,742727
2010;1;24;11;267,85;0;275;81;0,9;212,7588778
2010;1;24;12;269,85;0;352,78;73;1;224,9159386
2010;1;24;13;268,35;0;347,22;81;0,7;220,1617594
2010;1;24;14;267,65;0;236,11;85;1,8;219,3444198
2010;1;24;15;267,25;0;127,78;86;1,8;218,3373066
2010;1;24;16;266,75;0;30,56;88;0,9;215,7470119
2010;1;24;17;266,35;0;0;88;0,1;217,0927047
2010;1;24;18;266,25;0;0;88;0,9;217,874493
2010;1;24;19;265,25;0;0;90;1,2;212,1856047
2010;1;24;20;264,95;0;0;92;0,9;213,3438533
2010;1;24;21;264,45;0;0;93;1,1;210,1377515
2010;1;24;22;264,05;0;0;95;0,9;210,9060587
2010;1;24;23;263,85;0;0;95;0,8;208,6770353
2010;1;25;0;263,35;0;0;95;0,4;204,1551473
2010;1;25;1;263,35;0;0;95;0,5;204,701614
2010;1;25;2;263,25;0;0;95;0,3;203,7263609
2010;1;25;3;263,15;0;0;95;0,6;203,2990157
2010;1;25;4;263,15;0;0;94;0,5;205,3513402
2010;1;25;5;263,05;0;0;94;0,7;205,559017
2010;1;25;6;262,55;0;0;94;0,7;198,1733819
2010;1;25;7;262,35;0;2,78;93;0,4;192,8505141
2010;1;25;8;262,85;0;52,78;93;0,4;193,6584058
2010;1;25;9;263,85;0;138,89;92;0,4;198,2268219
2010;1;25;10;264,85;0;238,89;89;1,2;199,8721437
2010;1;25;11;265,45;0;305,56;87;1,6;201,4567131
2010;1;25;12;267,05;0;344,44;82;2;211,0480563
2010;1;25;13;267,75;0;366,67;77;2,1;214,3403125
2010;1;25;14;267,05;0;216,67;77;2,1;210,6029115
2010;1;25;15;266,65;0;102,78;77;1,5;210,5385081
2010;1;25;16;266,15;0;33,33;78;1,1;207,3694603
2010;1;25;17;265,25;0;0;81;0,7;203,8691494
2010;1;25;18;265,25;0;0;83;0,6;205,0981635
2010;1;25;19;264,85;0;0;85;0,5;204,3306656
2010;1;25;20;264,85;0;0;85;0,9;202,6889458
2010;1;25;21;264,55;0;0;84;0,5;197,1176285
2010;1;25;22;265,05;0;0;87;0,5;201,9123222
2010;1;25;23;266,55;0;0;87;0,7;209,4272464
2010;1;26;0;266,25;0;0;87;0,1;208,0961617
2010;1;26;1;267,35;0;0;85;0,2;221,1785496
2010;1;26;2;267,05;0;0;86;0;219,5807504
2010;1;26;3;265,85;0;0;88;0,6;208,4447335
2010;1;26;4;265,75;0;0;89;0,9;205,88059
2010;1;26;5;266,15;0,2;0;91;0,7;210,2659659
2010;1;26;6;266,95;0,1;0;92;0;221,4110185
2010;1;26;7;266,85;0,1;2,78;93;0,4;221,2873587
2010;1;26;8;266,25;0;25;93;0,4;211,6155628
2010;1;26;9;266,25;0;66,67;93;1,5;211,2564443
2010;1;26;10;267,05;0;152,78;92;1;216,6401477
2010;1;26;11;267,15;0,1;227,78;92;1,6;218,4826594
2010;1;26;12;267,35;0;233,33;91;1,9;219,5994453
2010;1;26;13;267,15;0,1;191,67;93;1,7;219,3035911
2010;1;26;14;267,15;0,1;138,89;92;1,1;220,0210288
2010;1;26;15;267,15;0,3;75;93;1,2;222,7485579
2010;1;26;16;266,85;0,1;16,67;94;1,1;221,6400674
2010;1;26;17;266,55;0,1;0;94;0,6;220,1867953
2010;1;26;18;266,35;0,1;0;91;0,8;218,8216275
2010;1;26;19;266,05;0;0;95;0,8;221,7115176
2010;1;26;20;265,45;0;0;96;1;220,8376921
2010;1;26;21;265,15;0;0;95;0,4;215,9294736
2010;1;26;22;264,45;0;0;95;1,1;209,5295654
2010;1;26;23;264,45;0;0;95;1;211,3572849
2010;1;27;0;264,25;0;0;95;0,5;211,1171515
2010;1;27;1;263,95;0;0;95;0,7;207,8899879
2010;1;27;2;263,65;0;0;95;1,3;205,4502332
2010;1;27;3;263,65;0;0;95;1,1;206,5739685
2010;1;27;4;263,55;0;0;95;1,2;205,5660344
2010;1;27;5;263,35;0;0;95;0,9;203,1274149
2010;1;27;6;263,35;0;0;94;0,3;201,5046797
2010;1;27;7;263,45;0;2,78;94;0,3;199,2659018
2010;1;27;8;263,65;0;33,33;93;0,1;199,5637816
2010;1;27;9;264,45;0;105,56;92;0;202,4026232
2010;1;27;10;264,65;0;180,56;86;1;198,254502
2010;1;27;11;265,45;0;205,56;82;0,5;199,6622289
2010;1;27;12;266,65;0;261,11;78;1,6;204,2895191
2010;1;27;13;267,75;0;358,33;74;2,2;211,2570537
2010;1;27;14;268,15;0;208,33;73;1,7;219,7711568
2010;1;27;15;267,05;0;238,89;75;1,6;213,0524623
2010;1;27;16;265,35;0;16,67;82;1,7;206,6732341
2010;1;27;17;265,05;0;0;85;2,4;204,154139
2010;1;27;18;264,45;0;0;88;3,1;201,1748254
2010;1;27;19;265,05;0;0;86;3,6;203,2076073
2010;1;27;20;265,15;0;0;85;4;201,86162
2010;1;27;21;265,55;0;0;84;4,6;203,7690308
2010;1;27;22;266,15;0;0;79;4,8;203,2122852
2010;1;27;23;266,25;0;0;80;4,5;202,9463996
2010;1;28;0;267,25;0;0;71;4,5;205,3956539
2010;1;28;1;268,05;0;0;64;4,4;206,9438634
2010;1;28;2;267,75;0;0;65;4,6;206,1396458
2010;1;28;3;267,65;0;0;67;4;207,2648049
2010;1;28;4;267,35;0;0;82;3,3;211,8274332
2010;1;28;5;266,85;0,1;0;91;3,4;211,3012647
2010;1;28;6;267,55;0,1;0;92;3,3;216,0228367
2010;1;28;7;268,25;0;2,78;93;3,8;221,9158623
2010;1;28;8;268,65;0;47,22;85;4;218,793158
2010;1;28;9;268,85;0;100;83;3,5;220,9865734
2010;1;28;10;269,15;0;172,22;77;4,1;217,6400486
2010;1;28;11;268,55;0;250;87;3,8;218,6689349
2010;1;28;12;269,15;0;197,22;81;4,1;221,6703973
2010;1;28;13;269,35;0;202,78;76;3,2;220,6461432
2010;1;28;14;268,65;0;113,89;76;3,2;215,7190295
2010;1;28;15;268,35;0;63,89;77;3;215,7983718
2010;1;28;16;268,25;0;19,44;74;2,6;214,2460276
2010;1;28;17;267,65;0;0;79;2,5;211,9677753
2010;1;28;18;267,25;0;0;83;2,4;210,6561111
2010;1;28;19;267,65;0;0;80;2,3;213,9929227
2010;1;28;20;267,95;0;0;73;2,4;211,7875439
2010;1;28;21;267,15;0;0;85;2,5;213,7265803
2010;1;28;22;267,15;0;0;86;2,5;214,0473705
2010;1;28;23;267,05;0,1;0;86;3,2;213,5896395
2010;1;29;0;267,15;0;0;84;3,4;213,4022518
2010;1;29;1;267,05;0;0;85;2,6;212,9268614
2010;1;29;2;266,95;0;0;84;2,9;211,8326589
2010;1;29;3;267,05;0;0;82;2,6;211,9658221
2010;1;29;4;266,95;0;0;84;2,8;211,8326589
2010;1;29;5;266,75;0;0;88;2,9;213,2085327
2010;1;29;6;266,95;0;0;87;2,6;212,7526188
2010;1;29;7;266,85;0;2,78;87;2,2;209,7322305
2010;1;29;8;267,25;0;25;84;2,1;209,2363808
2010;1;29;9;268,05;0;80,56;80;1,7;210,739798
2010;1;29;10;268,85;0;125;71;2,2;210,9081713
2010;1;29;11;269,85;0;236,11;60;2,5;212,4806782
2010;1;29;12;270,45;0;277,78;56;1,9;213,4456761
2010;1;29;13;269,75;0;333,33;68;0,3;216,372846
2010;1;29;14;270,25;0;330,56;66;1,2;220,061236
2010;1;29;15;269,25;0;125;67;0,4;216,2195836
2010;1;29;16;268,45;0;38,89;67;0,7;210,8300204
2010;1;29;17;267,45;0;2,78;70;0,7;206,6958272
2010;1;29;18;267,55;0;0;77;1;211,6503327
2010;1;29;19;267,35;0;0;82;0,9;212,6875292
2010;1;29;20;267,05;0;0;84;0,5;211,6633189
2010;1;29;21;267,25;0;0;83;0,4;212,8679793
2010;1;29;22;267,25;0;0;82;1,2;213,5360902
2010;1;29;23;267,15;0;0;79;0,7;209,7566219
2010;1;30;0;266,75;0;0;77;0,7;205,9299312
2010;1;30;1;267,15;0;0;77;1,1;208,90113
2010;1;30;2;267,25;0;0;77;0,3;210,0697116
2010;1;30;3;267,05;0;0;77;0,6;208,0209715
2010;1;30;4;266,85;0;0;78;0,8;206,633811
2010;1;30;5;267,15;0;0;77;1;207,1000453
2010;1;30;6;267,45;0;0;79;0,1;209,1371786
2010;1;30;7;267,95;0;2,78;83;0,4;213,5823459
2010;1;30;8;268,35;0;27,78;84;0,6;216,4936726
2010;1;30;9;268,75;0;138,89;83;2,7;218,0510273
2010;1;30;10;268,95;0;144,44;80;2;217,4948591
2010;1;30;11;269,25;0;200;75;1,7;218,1101668
2010;1;30;12;269,35;0;186,11;71;0;217,0674414
2010;1;30;13;268,75;0;147,22;82;1,8;220,8592388
2010;1;30;14;268,45;0;113,89;82;2,8;220,6148894
2010;1;30;15;268,15;0;83,33;85;2,4;222,2186762
2010;1;30;16;267,55;0;11,11;89;1,6;221,4190645
2010;1;30;17;267,15;0,2;0;94;1,1;224,4727044
2010;1;30;18;266,85;0;0;93;1,7;224,0844225
2010;1;30;19;266,45;0,1;0;92;0,7;221,0269712
2010;1;30;20;265,85;0;0;93;0,5;217,8387618
2010;1;30;21;265,45;0;0;89;0,4;210,1689647
2010;1;30;22;265,05;0;0;89;1,2;206,6888261
2010;1;30;23;265,05;0;0;85;1;205,1800738
2010;1;31;0;265,05;0;0;84;1,7;204,203673
2010;1;31;1;264,75;0;0;86;1,7;203,4862939
2010;1;31;2;264,85;0;0;86;1,8;205,3712174
2010;1;31;3;264,75;0;0;85;1,7;203,5554739
2010;1;31;4;264,45;0;0;87;0,7;203,5665328
2010;1;31;5;264,55;0;0;85;0;203,8108403
2010;1;31;6;264,25;0;0;89;0,3;204,9373103
2010;1;31;7;264,05;0;2,78;87;0,2;198,000696
2010;1;31;8;263,85;0;50;91;0,6;197,7850772
2010;1;31;9;265,15;0;150;83;1,7;201,1625981
2010;1;31;10;265,45;0;183,33;63;1,2;195,0424318
2010;1;31;11;266,05;0;327,78;53;3,3;194,4312067
2010;1;31;12;266,25;0;391,67;53;3;195,4886181
2010;1;31;13;266,75;0;375;52;3,4;198,0595608
2010;1;31;14;266,35;0;341,67;52;3,7;197,2057753
2010;1;31;15;265,35;0;161,11;60;3,7;196,6117726
2010;1;31;16;264,25;0;36,11;68;3,6;194,9441714
2010;1;31;17;263,45;0;2,78;74;3,1;192,8736224
2010;1;31;18;263,05;0;0;80;2,5;192,7321035
2010;1;31;19;263,15;0;0;79;0,8;192,098411
2010;1;31;20;263,35;0;0;80;1,2;193,6765673
2010;1;31;21;263,75;0;0;86;1,8;200,0189893
2010;1;31;22;263,75;0;0;89;2,5;201,1551132
2010;1;31;23;263,55;0,1;0;91;2,1;201,6261958
2010;2;1;0;263,75;0,1;0;89;1,6;206,137148
2010;2;1;1;263,55;0;0;89;1,9;201,7299207
2010;2;1;2;263,95;0;0;89;2,2;210,2815872
2010;2;1;3;264,45;0;0;81;3,8;212,1770404
2010;2;1;4;263,65;0;0;83;3,1;206,1097474
2010;2;1;5;262,95;0;0;84;2,3;199,2301689
2010;2;1;6;262,85;0;0;87;2,3;198,3343478
2010;2;1;7;263,05;0;2,78;87;2,4;199,1442147
2010;2;1;8;263,55;0;77,78;86;2,2;198,9960633
2010;2;1;9;263,75;0;141,67;85;2,4;198,5762185
2010;2;1;10;264,65;0;208,33;77;2,6;197,7468309
2010;2;1;11;265,05;0;336,11;68;2,7;195,1475013
2010;2;1;12;266,15;0;300;66;2,4;199,8745279
2010;2;1;13;267,05;0;469,44;62;2,6;203,5764443
2010;2;1;14;267,15;0;363,89;57;2,6;205,2305362
2010;2;1;15;266,75;0;258,33;57;2,4;203,4311952
2010;2;1;16;264,75;0;52,78;66;1,7;195,6373756
2010;2;1;17;264,45;0;2,78;71;1,7;196,4086147
2010;2;1;18;264,95;0;0;72;1,9;200,0498257
2010;2;1;19;264,85;0;0;72;2,1;199,3970935
2010;2;1;20;264,85;0;0;74;2,3;200,8302873
2010;2;1;21;264,85;0;0;78;2,6;203,435163
2010;2;1;22;264,75;0;0;88;2,8;212,7219099
2010;2;1;23;264,75;0;0;89;3;213,091377
2010;2;2;0;264,45;0;0;89;2,8;209,1610414
2010;2;2;1;264,55;0;0;90;2,6;211,1854465
2010;2;2;2;264,65;0,1;0;91;2,4;212,6472795
2010;2;2;3;264,65;0,8;0;91;1,8;212,6472795
2010;2;2;4;264,75;1,9;0;92;1,4;210,8432521
2010;2;2;5;264,75;0,5;0;92;3;208,6484005
2010;2;2;6;265,35;0,2;0;92;2,6;212,3964676
2010;2;2;7;265,75;0,3;2,78;92;3,6;216,6610647
2010;2;2;8;266,15;0;19,44;88;4;217,0616089
2010;2;2;9;266,15;0;50;91;3,5;218,8505437
2010;2;2;10;266,15;0,2;77,78;91;3,3;219,5526967
2010;2;2;11;266,35;0,2;91,67;90;3,4;218,1089693
2010;2;2;12;266,25;0,1;119,44;88;3,5;210,7254111
2010;2;2;13;266,65;0,2;105,56;84;2,7;210,3030268
2010;2;2;14;267,65;0;227,78;78;2,2;229,1941923
2010;2;2;15;267,95;0;227,78;78;1,6;249,5825516
2010;2;2;16;265,35;0,5;47,22;82;2;207,6666019
2010;2;2;17;264,25;0;2,78;81;2,5;200,5046066
2010;2;2;18;265,45;0;0;81;2,3;209,1028678
2010;2;2;19;264,85;0;0;81;1,1;203,3083893
2010;2;2;20;265,15;0;0;85;1,6;208,253464
2010;2;2;21;265,35;0;0;80;0,9;202,4629654
2010;2;2;22;265,45;0;0;84;0,7;204,7804509
2010;2;2;23;266,65;0;0;82;2;208,3049689
2010;2;3;0;266,85;0;0;79;2,3;205,5878898
2010;2;3;1;268,25;0;0;66;1,8;208,8774837
2010;2;3;2;269,55;0;0;77;3,1;219,3626033
2010;2;3;3;268,95;0;0;81;3,3;216,0077385
2010;2;3;4;270,85;0;0;83;2,7;231,0813877
2010;2;3;5;271,55;0;0;81;2,4;236,7813647
2010;2;3;6;271,75;0;0;82;2,1;239,9102915
2010;2;3;7;271,55;0;2,78;86;2,3;241,5272513
2010;2;3;8;271,55;0,1;16,67;92;2,4;246,6832122
2010;2;3;9;271,65;0,3;38,89;95;2,3;251,278382
2010;2;3;10;271,95;0,6;52,78;95;2,3;253,976608
2010;2;3;11;272,05;0,8;75;95;2,6;252,7941027
2010;2;3;12;272,25;1;75;95;2,5;254,8768293
2010;2;3;13;272,55;0,9;63,89;95;2,6;257,6286482
2010;2;3;14;272,65;0,9;58,33;95;2,8;257,3214115
2010;2;3;15;272,85;0,6;61,11;95;2,7;262,5155891
2010;2;3;16;273,05;0,1;27,78;93;2,7;264,6969315
2010;2;3;17;272,85;0,3;2,78;95;2,5;263,6141233
2010;2;3;18;272,65;0,5;0;96;2,6;262,976655
2010;2;3;19;272,75;0,1;0;95;2,9;262,9833981
2010;2;3;20;272,65;0,2;0;95;3,2;261,2613702
2010;2;3;21;272,65;0,2;0;95;3;260,2133315
2010;2;3;22;272,65;0;0;95;3,3;259,2087075
2010;2;3;23;272,75;0,1;0;95;2,8;266,5702312
2010;2;4;0;272,85;0;0;93;2,7;264,6058019
2010;2;4;1;272,35;0;0;93;2,8;271,1700331
2010;2;4;2;272,35;0;0;91;0,9;310,7030512
2010;2;4;3;271,15;0;0;92;0,9;264,5518404
2010;2;4;4;269,25;0;0;92;0,5;247,6781658
2010;2;4;5;269,75;0;0;90;1;247,9203717
2010;2;4;6;268,25;0;0;89;0,8;217,6757156
2010;2;4;7;268,65;0;8,33;88;0,7;220,5329896
2010;2;4;8;270,55;0;108,33;90;0,6;234,6609283
2010;2;4;9;270,45;0;186,11;96;0,9;238,2554839
2010;2;4;10;271,65;0;291,67;96;1;252,714858
2010;2;4;11;271,85;0;283,33;92;0,3;245,6242481
2010;2;4;12;272,05;0;297,22;87;0,8;241,9973909
2010;2;4;13;272,65;0;241,67;88;0,7;250,8642589
2010;2;4;14;272,75;0;225;87;1;264,4257306
2010;2;4;15;272,65;0;161,11;84;0,4;255,8444832
2010;2;4;16;271,25;0;61,11;90;0,6;262,0092465
2010;2;4;17;271,35;0;2,78;91;0,6;260,455355
2010;2;4;18;269,75;0;0;92;0,6;245,6420484
2010;2;4;19;270,15;0;0;92;0,5;250,2104251
2010;2;4;20;269,15;0;0;91;0,4;242,8855633
2010;2;4;21;269,35;0;0;87;0,8;235,9366353
2010;2;4;22;268,35;0;0;90;0,6;232,2864457
2010;2;4;23;268,75;0;0;89;0,6;231,5010667
2010;2;5;0;268,05;0;0;87;0,4;218,3630282
2010;2;5;1;268,65;0;0;86;0,5;219,5469519
2010;2;5;2;269,45;0;0;87;0,7;228,6742348
2010;2;5;3;270,35;0;0;82;0,6;225,0283778
2010;2;5;4;270,05;0;0;82;0,2;221,0055232
2010;2;5;5;272,15;0;0;65;0,5;223,0213378
2010;2;5;6;273,05;0;0;61;1,7;225,8827591
2010;2;5;7;274,55;0;2,78;52;1,5;229,0475034
2010;2;5;8;275,05;0;41,67;52;1,2;232,9760392
2010;2;5;9;275,75;0;86,11;58;1,3;239,0932302
2010;2;5;10;273,85;0;86,11;85;1,1;242,0039796
2010;2;5;11;275,55;0,4;166,67;81;1,1;250,5816075
2010;2;5;12;276,75;0;486,11;68;0,7;252,5804286
2010;2;5;13;277,55;0;377,78;55;0,4;246,704411
2010;2;5;14;276,15;0;263,89;79;0,9;262,7201331
2010;2;5;15;276,85;0;208,33;64;0,9;254,4857934
2010;2;5;16;275,25;0;36,11;76;0,4;252,689337
2010;2;5;17;274,35;0;2,78;87;0,6;262,1162282
2010;2;5;18;274,55;0;0;84;0,8;261,4814956
2010;2;5;19;273,75;0;0;87;1,2;254,825105
2010;2;5;20;273,55;0;0;90;1,2;258,9146949
2010;2;5;21;273,65;0;0;89;0,6;261,8740525
2010;2;5;22;273,35;0;0;89;0,9;260,4348438
2010;2;5;23;273,15;0;0;90;0,5;263,2326642
2010;2;6;0;272,85;0;0;94;1;267,8111703
2010;2;6;1;272,45;1,2;0;97;1,2;263,4866109
2010;2;6;2;272,25;1,6;0;97;0,4;263,4360805
2010;2;6;3;272,45;1,5;0;96;1,2;266,6394514
2010;2;6;4;272,15;0,6;0;96;2,2;262,1874265
2010;2;6;5;272,05;0,6;0;96;1,6;261,5640478
2010;2;6;6;271,95;0,8;0;96;1,3;258,6159215
2010;2;6;7;271,85;0,7;2,78;96;1;254,8739994
2010;2;6;8;271,95;0,6;25;95;1,5;252,1952761
2010;2;6;9;272,15;0,7;72,22;95;1;253,3951905
2010;2;6;10;272,45;0,7;102,78;94;0;256,442377
2010;2;6;11;272,65;0,7;152,78;93;0,9;258,0163491
2010;2;6;12;272,65;1;191,67;92;0,7;258,3719269
2010;2;6;13;272,65;1,8;150;90;0,6;256,1618058
2010;2;6;14;272,45;0;80,56;90;1;255,898259
2010;2;6;15;272,35;0,1;58,33;91;0,2;260,1399307
2010;2;6;16;272,05;0,1;30,56;93;0,8;262,1019907
2010;2;6;17;271,65;0,2;2,78;92;0,5;256,5891943
2010;2;6;18;271,35;0,6;0;93;0,4;252,190818
2010;2;6;19;271,05;0,3;0;93;1,5;249,4520288
2010;2;6;20;271,15;0;0;92;0,8;249,4660627
2010;2;6;21;270,95;0;0;92;0,8;247,3850134
2010;2;6;22;270,95;0;0;93;0,2;249,8587226
2010;2;6;23;270,85;0,1;0;93;0,5;249,281115
2010;2;7;0;270,75;0;0;93;0,6;248,7056547
2010;2;7;1;270,65;0,7;0;96;1,2;253,0785941
2010;2;7;2;270,55;1;0;94;0,2;250,2186842
2010;2;7;3;270,45;0,5;0;95;0,6;251,3393902
2010;2;7;4;270,25;0,4;0;94;0,6;248,4937906
2010;2;7;5;270,15;0,1;0;92;0,6;243,7995437
2010;2;7;6;269,95;0,2;0;92;1;240,9059844
2010;2;7;7;269,95;0,2;5,56;94;0,4;242,7934259
2010;2;7;8;269,95;0,1;50;93;0,6;236,1447456
2010;2;7;9;270,05;0;147,22;87;1,3;231,754007
2010;2;7;10;270,75;0;183,33;87;1;237,6853211
2010;2;7;11;270,65;0;297,22;74;1,5;226,1350696
2010;2;7;12;270,95;0;366,67;71;2,3;226,522365
2010;2;7;13;270,65;0,1;380,56;72;2,7;226,5246567
2010;2;7;14;270,55;0;175;72;4,6;227,9383441
2010;2;7;15;270,05;0;66,67;74;5,4;226,99465
2010;2;7;16;269,45;0;25;82;5,2;229,671371
2010;2;7;17;269,05;0,3;2,78;90;2,1;235,9210406
2010;2;7;18;268,95;0,7;0;93;0,4;240,7203891
2010;2;7;19;268,75;0,9;0;94;1,5;242,3722369
2010;2;7;20;268,55;0,6;0;93;0,4;240,7562338
2010;2;7;21;268,25;0,2;0;90;0,9;232,6324046
2010;2;7;22;267,95;0;0;91;0,4;231,5775253
2010;2;7;23;267,85;0;0;90;0,8;228,9306567
2010;2;8;0;267,65;0;0;90;1,1;227,9303056
2010;2;8;1;267,65;0;0;91;1,1;233,8936024
2010;2;8;2;267,45;0;0;91;0,8;229,0494902
2010;2;8;3;266,95;0;0;93;0,5;224,1719995
2010;2;8;4;267,15;0;0;93;0,5;225,9240876
2010;2;8;5;267,25;0;0;93;1;230,7968403
2010;2;8;6;267,35;0;0;91;1,7;226,8776118
2010;2;8;7;266,95;0;5,56;92;0,4;217,7403625
2010;2;8;8;267,25;0;50;94;0,9;223,9038474
2010;2;8;9;268,15;0;252,78;91;0,6;227,2363019
2010;2;8;10;267,95;0;375;90;0,7;221,3940083
2010;2;8;11;268,55;0;502,78;90;1,4;224,3451197
2010;2;8;12;269,05;0;533,33;85;2,2;224,4548862
2010;2;8;13;269,65;0;494,44;84;2,3;231,0718673
2010;2;8;14;269,75;0;411,11;81;2,2;237,8620152
2010;2;8;15;269,45;0;272,22;80;1,7;247,8645642
2010;2;8;16;268,15;0;77,78;84;1,4;249,4226568
2010;2;8;17;266,65;0;8,33;88;0,2;224,6124246
2010;2;8;18;265,45;0;0;89;1;216,2550692
2010;2;8;19;265,95;0;0;90;0,6;227,0850765
